user_id,product_id,rating
ARX4UOG6K225N,B007PFS1JK,5.0
A344SFPCIGVV4L,B000VX6XL6,4.0
A3CVDASMR0U8HU,B00426C56U,5.0
A2C03FG8FCNF0J,B006M49G80,5.0
A11KPE3KW3YPLF,B00DIH4F12,5.0
A1YPQBLXRKRR37,B003L3XOCY,3.0
A376ZFQ8FFYMEG,B001FWBUUG,4.0
A16PBJIFF00ENN,B003EM8008,5.0
A38OOTKKYCRNAT,B004P8K24W,1.0
A3964HRZAJXQAE,B002V4NOCY,5.0
A265Y9OMZGTA26,B00BJPRI1Y,5.0
A36HII9NMV7MM8,B002LARRDK,5.0
A2XQXUKY1ICO1P,B004S4APTU,5.0
A3TU9Q38PO25AE,B004S9JX4S,5.0
A3OX8CODK2RWK4,B000ROQ0YO,4.0
A0369367M6U3LSLAB3C1,B0084OD1R8,3.0
A2OCDCJ05PEU62,B000EPJL1A,5.0
A3I5YPJZMTG1QO,B0077KMY4G,5.0
AJ0UTQVG7ARJN,B0014GVY6I,1.0
A1YKKMNA1Z2JF0,B002J9HBIO,5.0
A1PHML3HJUOVZ2,B005N3L71K,5.0
A17LB0HBCXIWJI,B003CWGZ1Q,4.0
A1I6OP27HVF5GJ,B004MF7A02,2.0
A2O1LOQOUWDKH4,B003OC6LWM,3.0
A15KQIMI2UWLHG,B009A4DNFG,4.0
A21SOEO2PHA13S,B005CI7V1Q,5.0
A15TWWWESR6LDV,B002LBSEQS,4.0
A2O8NZSY5H5BB2,B002U1N95K,5.0
AESQ9HM3VD1WE,B001UE6NHO,2.0
A3TNTHX1E5320G,B002DPUUKK,5.0
A3W0CTO0UTSVX7,B000J65PJQ,5.0
A2SMRPESAGFZAD,B001RJEF7M,5.0
A2QQ6GEPN8BEUK,B00CAFPF26,5.0
A157D22IYEYAPA,B001JT5G4G,5.0
A1DVUA1Q2Y2IMO,B005HBTC9M,5.0
A3NGBTNFNLO6GE,B0012MYLZ0,5.0
ADVMCUEWJIM09,B000IAPCZA,1.0
A35Y00ILX2TF9U,B005SAKW9G,5.0
A2PTWBL1TLYDD0,B000OGX5AM,5.0
A180GT4JL6MXKV,B001CCAISE,5.0
A1HZ9GUE6OYINM,B000WR0CKE,5.0
A1S923NQ3OBFEW,B004GI06BK,3.0
AI7Z85YVHZAL7,B00B8A43CC,5.0
A3F4NU876QKXX3,B006JSPLA6,5.0
A1RPO1GFHVFB95,B009OBCAW2,5.0
A1BM7VOI7CYZ16,B000HDONVC,5.0
A27XCQEG93S56T,B000F7857S,1.0
A1MBURXXCXSWRF,B008IEGS2Y,3.0
A23F8JIK2BZ3BL,B000095SB4,5.0
A1FILAQTEL8V64,B0031U1ATG,1.0
AZPHHTREQZD6F,B008XRGSK8,5.0
A3FEROX5805XCF,B004KA8Y4U,5.0
A17R3LJROD935L,B00EQZPA5A,3.0
AUHTZAWB3I29H,B002PAX9QU,5.0
A32ZMEIM5LUR59,B004YAYM06,5.0
A1JNYMJUPN8FJY,B007MHFMMU,3.0
A1FWKH6JAC4IIK,B00CRY012Y,2.0
A31LOQFOIZM9G3,B001U2DPUE,4.0
A3SC8ZUDU3TR2H,B0007KQWE6,3.0
A2XBKXOJ9FLS9X,B0015V1H28,3.0
A2EXQPEV0ER8WS,B002A92OVM,5.0
A2D4QWDTYF4BAR,B003LSTD38,5.0
A3DZFEICHK5LF2,B00CHHDWDG,3.0
A1YKZ4E1ZQXQD6,B0057GOATE,4.0
A3F8Q4O0FSXVUZ,B005ARQV6U,5.0
A36TY1RND81IFZ,B000MSJP2O,2.0
A2MDS96BULKZX1,B005K8AUMK,5.0
A1WQZUWV8YLVDE,B006ZN4VE2,4.0
AEXP1BNAJU7K2,B009H0XQQY,5.0
A30MU3Q437KXUX,B0019EHU8G,5.0
A31NAB6YOZ5VX5,B00A6XM8AG,4.0
A25GMI2Q6PQ8N7,B006CRYSZ8,2.0
A1V7SXUI8TBAHC,B005HMUSOO,4.0
AF3CCY7B43NLZ,B002DIGMZO,5.0
A1DUS3MMALBWBQ,B001GX6MJ8,5.0
A20W5BHKRLNQ2A,B00CS79VQM,5.0
A88EUYUHPQARU,B004QWAPYY,1.0
A2JIVIAWLYAMBI,B0077E48TG,4.0
ANTBIHX78V12H,B00CSMYBFS,5.0
AI8KY61FCHYVO,B0069TC4Q4,4.0
A2K9IF7UEXL7ZM,B00007EDM8,5.0
A30A2YGUXINO54,B0053DDNW6,1.0
A2URRJKQR15SSM,B002Y27P4Q,5.0
A30IANUQMTOWRK,B00834SJNA,5.0
A3UL42562FG6NZ,B00B981F38,5.0
AJYOJICHQ55FC,B00BFIJQ10,1.0
A1WL5JX0YYSGRB,B00AAEJJ08,5.0
A3N6ODWP7FP7II,B007MLSGHE,5.0
A3JPXA3D5YH8UW,B002QUZM0U,3.0
A1VVNKB0UPUV6X,B0067LGMZI,5.0
A3M33VSCL4FBZ2,B0044Y5UO4,5.0
A3SD2URL4PJPOG,B001PHLMAE,1.0
AGKU0A84GHYOG,B000GUKWMU,5.0
A3COKPB3J87YYZ,B001SEL36M,5.0
A3TFNYBGM97M3V,B0047WZOOO,5.0
A3AYO3JYU6M47Z,B0013ISYK6,1.0
A26XKILV92KZLZ,B0001A3N6C,5.0
A1SMU3VIGKPSLN,B008B4K7O6,4.0
A2XMA3LF84A6OU,B000P5SSDQ,5.0
A13AUQ33AD16AM,B00B7JO9YG,1.0
AS1MYF2ZH1A1D,B007P4YAPK,1.0
A2RH40BEAX3V8P,B00AGA6FLC,5.0
AMNRGL1XYVWMP,B00DJE33AI,4.0
AZOK5STV85FBJ,B000XYYDYW,5.0
AUVOMF6CMI4O6,B005FYNSPK,5.0
A1YVTIAMSMF3AS,B0046TXJWW,4.0
A2JDMDQ00EXB4O,B000LVIC58,4.0
A16NHVBIU3VE4B,B004U4WYLU,3.0
A33HA9Q7HTXAEH,B00916YCE4,4.0
A3TBTAX85OYRKP,B0056YNA2A,5.0
A2ZWPRLNCFZWRV,B005J7YA4G,3.0
AKZ9343DWJ9K2,B009F1INL8,4.0
A1547JOGSPR2IX,B004HHICKC,3.0
ATPXEH1615207,B0016ZMMW2,2.0
A2MPKRO7G0YEHB,B000A5NIA4,5.0
A3JWZVXLXSA9HZ,B00422SH20,4.0
A1BBMJXEZ8Z3R4,B00B9SXCLG,5.0
A30WDCTZWQNQW4,B007FL7GGS,5.0
A31J9510MMFH7W,B00J6RVQJM,5.0
A34I37EIX8YMG8,B00408GUNY,5.0
A3G86RMDGTI4WD,B0081EAK34,5.0
A2ENVH3YJCW3HO,B007ZZ6OW6,5.0
A3JX63523OUV8,B0064XAIXQ,3.0
AYPH7LCWMG5OX,B000068BQJ,4.0
A3B6VY9ZM3DTE5,B000LY2GP2,5.0
A398YD7T0FGEPB,B0044YU60M,5.0
ABD0GZZCEC7U2,B00328HR7G,5.0
A1302L9IEUE754,B0041RSJZ6,5.0
A3DJWBL2E67QY9,B000ND75C0,1.0
AP2X15LIW8QTO,B00BSDQW78,5.0
A2E0RW04ZJVR0A,B0001MMH94,5.0
AQVKRB1XBQJFG,B0009F0SWQ,5.0
A34ZN25K3H2V5E,B003RYB2HG,5.0
A15ZKUGBLTADJP,B001HO59WM,5.0
AFP87SW49IAOJ,B0012DR4HG,2.0
A3DZQP6NG67GYS,B009CD12WQ,5.0
ANBGQWVN7B8R1,B008ABKADI,4.0
A371T17IMN7MFX,B001YI02CS,1.0
AOEJRPPJVMDSD,B000JC3NOY,5.0
A1KPGL0MN82TRO,B007KEZMX4,4.0
A1E8F7J725R4CF,B007KEZMX4,5.0
A2KXQN6JTZCSK0,B0074BW614,2.0
A354Y2E5E41RLA,B001FA1O0O,5.0
A1ES4CAWUV9SH3,B004TIIBMS,4.0
A8P418P6DOOOE,B000063574,4.0
A2G2LT6MHCHTX6,B0098F5W0Q,5.0
APYJH0HLLK09U,B003PBVJ7O,5.0
AY1ITLR76VFGU,B001OBV7T2,5.0
A3M1O3QYHHGC5M,B000MMFYKW,5.0
A1UAVA4SPCTY0C,B0002JC2QE,5.0
AVDF96SQ0A37M,B0098EYM3A,5.0
A2Q7G1TE92N56G,B009N4VVGQ,5.0
A27MMRSBMCJNTX,B003M5F8Y8,5.0
A14EDHUSXYFXYS,B00BGGDVOO,5.0
A2JB2W2BBCA1L2,B002VPE1WK,3.0
A8WHE7RV7UKKQ,B0009PTBZ6,5.0
ABXITK386ZLMC,B00GTGETFG,4.0
AW2LRTBNNQ54N,B000UVKE2I,4.0
A3OHHCD290QDQ2,B001TH7GUU,5.0
A1960DR3VA1Q3X,B000SMVQK8,5.0
A2N81OA1S6FA5M,B00ACCQMXK,3.0
A3F69U2N3XQ6L1,B008J4N0BK,4.0
A131R4AYZ0E3MG,B000RL6XVM,5.0
A1994NEQC4HP09,B004GF8TIK,5.0
A12XE87HBZQ41L,B0095VPBFY,5.0
A395FY4M49LNAJ,B0046TVZSW,4.0
A229EO733L6QLO,B002WE6D44,5.0
ASXAYOBF3G342,B000YA7R3E,4.0
A2KJO5XN58VA2L,B000A4AVW8,5.0
ACD9H6EN4OSI8,B000IF4788,2.0
A3BACUOZV1M0WM,B0025EWXEU,5.0
A3UNP5AKEGLW17,B009UQZPA0,4.0
A3JMZM0E0G2GWA,B00013VHAS,5.0
A1E5VZC4RYBCHJ,B00AI8DANI,3.0
A24KEBS6DN87Q7,B00BYTEHQO,5.0
AD8MTPO76AYGB,B001AW8W7A,4.0
A2MDMNAA58AM55,B004Q0PT3I,5.0
A20LJUYE8AA2ZX,B005593W10,3.0
A34ELNBEUJNWJ3,B001KC08A4,5.0
A3QRQD6XRK58C3,B005K7192G,5.0
A1EP5ZJDFAEPIZ,B009VY3PI0,5.0
A34Z6RFSXLIJRW,B0047T79M2,2.0
A2KH1DIW8UWLLW,B008D1JRIO,5.0
A3O0LON7TCTHEG,B006TQUCWK,5.0
A2XVDYOW18FNMJ,B0075SUK14,5.0
A23MZM4TK3GF8E,B00F25Z0FS,2.0
A3PVFOOJQ3OQQV,B007XZLPCC,1.0
A2XZMS632R68M1,B000F8FNSG,5.0
ASSIXP9FJK2GS,B000RSLPYA,2.0
A365DX62QLP0PH,B0078SMKT6,5.0
A1TM378MI185E2,B005H476S8,4.0
A7ML81I8DD040,B00004ZCJE,5.0
A1Y718X7E68G8X,B009S40EM8,5.0
A3G3T2GFQ68YGO,B0018SBN9K,4.0
AGJ2C5UVI0V13,B00AAKF8O8,5.0
A11JMXHKXTBG2Z,B003S5SOLG,5.0
AEYAKX8M1080D,B0055Q7BR4,5.0
A1D11VPFMIYM1M,B003WU8J58,5.0
AHM0QRSG3R6KU,B00794RDVY,2.0
A1YZNZYMDZDZRQ,B000PI9E4K,1.0
A3R1PGM3772MBO,B00832NCWU,3.0
A30IT4Z7CY0NCP,B009L946F6,4.0
A1CPXJLDMZM5GT,B000SNS6MI,5.0
A2THLO9QQ1996P,B001U3DZMQ,4.0
AKH3AEW7EUD4L,B000V6T66C,1.0
A2YLZHO9KRNFRB,B008UHK3KM,5.0
A23SY6RQJ558UB,B0042221E0,1.0
ATOPUBVPVV4PY,B005ZNHK4Q,3.0
A1K2YKU1GH5W7G,B00EBC5HSS,5.0
A2ZEMK11SBWQER,B005NCLDEC,5.0
A1A582S17Y1X7I,B004S7Q8CA,4.0
A23GSOLTRUOWGS,B001QTXKB0,4.0
A21RZT91RNKW3F,B005E0CMQQ,4.0
A3VYGU43OYMWA8,B005FMLZQQ,3.0
A1XV2NXYYV43P3,B000FCTFVS,4.0
A2H4648IXUQ992,B001P8XVK2,5.0
A2GNCOAOXY9EG,B00022OBO2,5.0
A1P9APQN0JB8IR,B001P3PSS0,5.0
A38ABYBMX55GMK,B000C3U9II,4.0
A1W7QO7M8G3NP4,B004OZ922E,3.0
AXV3VK8WGI8Z,B007LBOCVY,3.0
A1SC54367W08C2,B007P4VOWC,5.0
A2GG0300VW9WWN,B002J9HBIO,4.0
AB24LMHHPLUEG,B002HDUHM4,3.0
A3WUG1S712WOG,B001HXCOOO,5.0
A3UE4QGQ8YIQD3,B003BYRGJU,5.0
A6GUG2EKU8QON,B003V57TBY,3.0
A36AV9D9OVABGY,B006GWO5WK,5.0
AS49K1DH5H4I2,B00AFSN4A0,5.0
A2WMTFSO8QEGL3,B00375LCAC,2.0
A6QOS9URGT7LN,B000N99BBC,5.0
A1OAKDP3Z0EPE4,B004HHC1VI,5.0
A23NGEGD37HFYR,B004MDSSVY,3.0
A13ELJ5V0CKS4D,B00EZT7RE4,5.0
A2P3LG0CZ2WNX0,B007TWGOC0,5.0
AKOKXL4B4LDCV,B00752VKFK,5.0
AGCZWPGMBCPB5,B0002Y5WZC,5.0
A2W6O3STPHLXGO,B00000JSGF,2.0
A3AY2GTE2J6Q96,B002TLTIS8,1.0
A3RQ6GF8UFB95X,B0030ESPQO,1.0
A1X9X17QIMP8NQ,B0074FGLUM,5.0
A2SNE4QQGVP13U,B008MUDIAO,4.0
A16YHSOTQ9WYYQ,B00630WKGI,4.0
A6312S8QYEDED,B005PC7VG4,2.0
A1UT96DS35KPUI,B0054U6CEE,5.0
A124V9C260WM90,B002XDQC4K,3.0
A4WKMK2EQZJWI,B0016HS56W,4.0
A2OWOYHVP8GXME,B007Z8BS2E,1.0
A11VZNRX90RA19,B0097BEF0O,3.0
A148QBKXLKCR4B,B004G12KOI,5.0
A1WVU1E0LPYYIB,B00HC3498M,5.0
A1ZHDTW2RLJW45,B004GGNBJ6,5.0
AK8FHIM9NVY3P,B001G0WPLK,5.0
AU2JCQ4MPYVVL,B00HPMCO4Q,2.0
A3H57KHQDS3OQL,B000OMKR8E,5.0
A23DFB8IUTIZM0,B004GEB9EW,3.0
A3JXE8KMLRK8B3,B003WJR69E,5.0
A2UBE5746WEUJO,B003LPTAYI,4.0
A72STP7SR9MDD,B002CGSYKS,3.0
A260DH4U9N842R,B002SWIOOM,4.0
A33RLUZUFK1F7M,B0029Z9UNC,3.0
ABC70M30L74I2,B00FNPD1VW,5.0
A267OFDAUZW9TH,B000K4V4X8,5.0
A1GBD8XH7VAVXH,B001F50UFE,5.0
AVSHBTDXDFQD6,B000J3AF08,3.0
A2C9L06KBFG8VM,B009716KJS,5.0
A1O1W8LTIWGOHH,B003FO0LG6,1.0
A34I4NJJ8QI40Q,B0052SCU8U,5.0
A2TSKIUMD90IEK,B000RO7H1O,5.0
A3D0ZGE8JPOYYL,B008PWUPVY,5.0
A1HTZL9Y3IENLS,B005ONMDYE,5.0
AVRU1FCD5CCY8,B004286VMW,5.0
A1X9FSQIK3VSIN,B003CVOK28,5.0
ASOM9QVOY8F5D,B000JQWX9G,1.0
A3BOIE1EK7RJED,B007TVB5E8,4.0
A25Q7ZKKUJE5BI,B0009BBBM6,4.0
A15PDL75XDOV5G,B001MHZ5SW,3.0
A3N2WNNWJ71TH8,B003CYKCG8,5.0
AEDYM0ODE9C6O,B007ARLMI0,4.0
A1H0XVUP5YV2OG,B003OC6LWM,5.0
A1CPPZT5ZNIM57,B006MO924S,5.0
A239JXKHH20RCS,B000V4TMWC,1.0
A19Q1NCYDQXMRC,B005U2VD4U,5.0
ABJNTLIUXI1SF,B000QHOB4S,5.0
A2S08Z21HMOMMM,B000CS1TLE,1.0
A3MW8U6WG7GA4W,B00006JPEW,5.0
AYMAKH6N5I4E7,B009APC0S6,5.0
A30CK818CAY2X7,B0054Z6GMW,5.0
A2VC48WIMY6L6E,B001VEAI74,4.0
A23R639MTP5TBT,B0000D8HLL,5.0
AJD1E3ODMW8C9,B006ON5KZC,4.0
AXY3NTBNF896W,B000812QC6,1.0
A1B2YYGH63J3XW,B004ECZJDS,5.0
A20VOPMFR03KGR,B0084QMROE,5.0
A3IAU7Q7QBV89A,B000CRUBAA,5.0
A29GE20E8QU8OU,B000FDXH7A,5.0
A2BE3ZNVLV0NKO,B000I97N4O,5.0
A1B3Q6XH22FFXF,B005PQTYHE,4.0
A20QDG22Z052P3,B00902SFC4,5.0
AMVN34H6APVDG,B003M5BIII,5.0
A3AGSFLNNIFKNJ,B00BZC31WQ,3.0
A33DA7SEQPKEHE,B002V1HYMS,5.0
A19N3S7CBSU6O7,B00005BC0J,5.0
A165ZGPG604LKE,B0069WCEPW,4.0
AHGDYNKOKJWFJ,B00BWF5U0M,5.0
A2IT2KEY7MI4KO,B008F05Q2E,5.0
A26MIWLSAJ6SQZ,B002UFF57G,5.0
A31EIZKZ5PXC0B,B000F2KUK8,2.0
ALJLVLCTH0IYW,B000066TPN,3.0
A3GL0SZJOBLAC1,B0002XQI2E,4.0
A2ZF8CVDPHZPA8,B005GIEB0G,5.0
A3BYGGRM3E1O24,B009SE4DNO,4.0
A1T1YSCDW0PD25,B004Z16VTE,5.0
A2L8GHJB18WD33,B00005ARK3,5.0
ASWFXTO4XAHXS,B009C3CJCS,1.0
A3BCSYWE7XA5A2,B0007LJHVA,4.0
A2W1EADLIU12D3,B003LZT9ZS,5.0
A2BQ4N1BYJ8INK,B000CSYXCG,5.0
A29L0A05XRRRAG,B0030MITDK,1.0
A2YW7EHZJWLN09,B004S52MGS,1.0
A1QT1QK955X9WS,B001A4LVYY,5.0
ALW2U8DJ0980L,B008OHNZI0,5.0
AFNMJY5VT8OL8,B004Y6MIXS,5.0
AUK81KPYXEN47,B001VEIZXI,4.0
A1WAMTQ01UJNEH,B000067RVL,3.0
A1AOVFYGYVQTFK,B003FW2EFO,5.0
A2NQH40GVM9SIX,B005B6U120,5.0
A1CWCOZ001MQEA,B001PIBE8I,5.0
A22IRHY6YPDS2Y,B0051PMWY6,5.0
AQ50KNLHLJAZP,B00A35X6NU,5.0
A3I4MTIXADZFYS,B003XMAD22,5.0
A20T2X9GMN44FW,B004YLCKYA,3.0
AOABTPH9XCSOL,B00EN27SHY,5.0
A2DN2N44K8G027,B00AX9ZA6W,5.0
A2NX6MFZP8TM6S,B006ZW4HY2,5.0
A29KJ32G75L7G9,B00612XNSW,5.0
ANJVL2CH7RQCP,B0076AUCKU,5.0
A1KEEU55QT45NI,B00ARAHA5G,5.0
AUIJWQDGCU7EN,B000VWKSHM,5.0
ARKOIJ6FKLSO,B004YJVUBG,3.0
A2U83VDVJMAB2U,B00C3R16O2,5.0
A2WNWYXWQD4KW5,B00E19AX4O,3.0
A31A42NT3DENRM,B003SWLRLS,5.0
A2I7ONASN9H14D,B00GAJZBKO,4.0
AIITBX9TQHSH5,B00006HSM2,1.0
A2X3TC56QTPT6D,B008RAFKZ0,3.0
AGOS889EYCZ6I,B007QIVUEO,5.0
AAYSNNJFVSU5G,B0083EPC80,4.0
A5O51NI8JY13V,B004BZN9DA,5.0
A2RPQLIFZG2NPY,B001TH7GUK,5.0
A3M4272SIVUXXE,B007ZWVCOY,3.0
A3V99V9UMDTHQQ,B004VHULS4,1.0
A2UDCEEF10VOWW,B0072B5COY,4.0
AJBDWGA74C4SU,B002KETE24,5.0
AW4B4Z6HFFRLU,B004GCJEZU,4.0
ALARYXAZ2WLAV,B007R3Z44U,5.0
A3CO4GFM4AKA2U,B002RIGABG,5.0
A1BYB66TMOPIEX,B0062K951C,5.0
A1R1BS3MENZVE1,B004YI9NTS,5.0
ANRMAWPHVUGZG,B005HMO6A6,5.0
A2AY4YUOX2N1BQ,B00005V8R8,4.0
A2M088XB5OR1XD,B008OHRJ32,5.0
AY12I54FMZ51B,B00DPLK4YS,5.0
A1EJSN2UUFB9TK,B000E65HXA,5.0
A2FU81C72NLEP9,B001S2RCXW,5.0
A3749CAHK49C6M,B002WOBBVO,5.0
A1ARAP5X4BI2GL,B003K1EYM6,5.0
A3C91HYKYEWX6H,B000GHD73Y,5.0
ACCROFIOCVA1A,B003UYU42C,4.0
A22BHX1B0M06EK,B0002JY712,5.0
AM54L2VVKBQZO,B00E65TNYE,1.0
A1HRECPV2Q79BG,B007X3VC7W,4.0
A1O430C6F07VV2,B000VKUZCW,2.0
A3PPB6678H2HSY,B000PO3CTM,5.0
A2RIXSMGE9VIBG,B001U0O7T4,3.0
A2P08GLORLK6GW,B0015TFVRC,5.0
A3TH1SVMKX863H,B001AAVA08,4.0
A1X0T9M4FPSFNW,B008VGN75U,5.0
A2RYAV6A5LTMPT,B004XUMEMU,5.0
A1WBCN3LB0J7A6,B00E15KCJ4,5.0
A3ABT406LW7XCW,B009G89ZDU,3.0
A2S5WX1NDMHCHJ,B0026ZPFCK,4.0
AJBD2ASKMC68J,B005K925UO,5.0
AEZTRLGH824ZL,B008SFPMRK,4.0
A35X47VK7VTSKD,B005G9PSHA,5.0
A369R4MUZCUI3D,B0064RY5PO,4.0
AHR52MD7XIKU7,B008E0VFZC,5.0
A141WA8S3E4QM2,B00427Z7QO,5.0
A146PR22B53PZE,B002ODQY10,3.0
ACPF4SZJISVIL,B000V1PB48,4.0
AROWZGGO4VTJU,B00004SB92,5.0
A892BJGPV0AGE,B0038OMEQI,1.0
AU2UAT7PXUY3,B005UBT7LW,1.0
A1Z8TGX5DEYP8W,B000GE9XQ2,5.0
A1MF9P4JTVD9GA,B00737M15U,5.0
A1GPGBHBI6T2HJ,B0036TGGVY,3.0
A27712YEK5AA4F,B00AWKC0JM,4.0
A3R3SXNNN63QS0,B00C1TSFH8,1.0
A3DZX2UIRXRXJO,B00313JCUC,1.0
A29VA5QGK6DINM,B0040FHB6C,1.0
A3JKZNTVI9JDI6,B002WE6D44,4.0
A2DG0SLLLJRY50,B00622AG6S,5.0
A2F6WXLSEHTSY5,B009LL9VDG,4.0
AU0VVUBHJ3KQD,B00007GQLU,5.0
A1P15QWITEXZC9,B008Y40DQU,2.0
A1EOTB1WHLSW6G,B007B5Q164,5.0
A1TDU9KYO4EFE4,B001C3V54O,4.0
A2240J73FTPR21,B004OBRBHQ,2.0
A1YMG9RLH6JTWV,B00005AWCL,1.0
A1VOZGEZF2TWIV,B00547IVXM,1.0
A3RCK6NNQHQH33,B00004TG58,5.0
A34IJACMU8C3IM,B00005UPF6,3.0
A1T1VOVY2UE5JO,B002ZAVVHY,5.0
A3JA4JDIWIOO06,B00ET9YYS2,5.0
A3SZBE5F3UQ9EC,B00007IFED,5.0
A3LV7IRGEUDYW5,B005BS3QF2,5.0
A3JQ8W9UB7FBM8,B00B7HLB1C,4.0
A1QO88MU0PYJON,B00834SJSK,4.0
A3EDDOZCRF1D2J,B001GGAIIQ,3.0
A37WE6RSC7XHVA,B006FDJQHY,3.0
A31U4HAGP4H502,B000CFSLXG,3.0
A2CMW8D8WV0P70,B000278KKI,5.0
A4QIKL7523N8G,B004MSI7UQ,1.0
A2TIMFNOA2441L,B00GASHVDU,3.0
A13RDW5SFPNAZF,B002VX0RXY,5.0
A1Z3O5JI3I48WP,B005TGKX9S,1.0
AB0LWLS53JUJ2,B000WYVBR0,5.0
AEFHTHMLKGCEK,B001F7AJKI,1.0
AMQ8YX7RPGJFS,B004KP8RE2,5.0
AXMFIPND03T1S,B0047E3GJM,4.0
A3DN3GEBC53WS8,B00EXK1L38,2.0
A391SYJIWCEXTA,B000IN09C8,3.0
A1Q0ZG6TGFVM4Y,B0085DZRDE,4.0
A2I6DCP390CVIH,B009AEPKEI,1.0
A2KECM1NQVZ01P,B007QUBYDY,5.0
A2C4Q15B0AKDEC,B005DSPLCQ,5.0
A2ZH7FYPM9352J,B00392141U,2.0
A2QZEQK17IQUCU,B00G2TK76A,5.0
A1ST1EV3C3O79P,B006ZH0INQ,5.0
A22JZCEKIPN5KB,B009ZUWJGO,5.0
A3NJ62KDM93USB,B002RWJDB6,3.0
ABV9SU69MY2NU,B00DTGG2G8,5.0
A2E44CGMHKBRQ9,B00AYQ433U,5.0
A2JDQ7D9A161B4,B004T4FAZI,5.0
AKS1W1LJQS0SW,B004E8Z3KQ,5.0
A1NMCYW3KZOW10,B007H55NWG,5.0
A1UVVCXIHB46LR,B009USAJCC,4.0
AA41TO0ELKG67,B000F9LRZI,5.0
A1YE64K9L4SC1K,B00ANLX44U,5.0
A13L5Y65L9UCPW,B0062P7ISY,4.0
A17P5XN9ZWGW86,B003WD2SLQ,4.0
AK3IY157KSWV,B001VILL62,5.0
A2I9IYH24VXN4Z,B0009NEUO0,2.0
ASWHZ0TTPT0P0,B0000665P3,5.0
AWRL9S3NFMQUG,B000EMWBT2,5.0
A2EJIF7EJ1IHPQ,B001RMG62Q,1.0
ASFDEVO2VNS7D,B000RQHAUA,5.0
A2IUZ4CE5NWI1F,B0032H2EEI,5.0
A1XOZL7AU9NDAA,B005IQRMN4,4.0
A146LQVSUCTZWG,B000XRW09Y,4.0
A3NHO21PX6V0DS,B005DIQ2OC,5.0
A1EARN5PUVIF1S,B0018VDADE,2.0
AX8QIDJNDRFV4,B004T9RR6I,4.0
A31T5S3FA0GCD2,B008ZGKWQI,5.0
A101ZPPJ0Z75RN,B00EO6X9YA,5.0
A3EAQHBO5KUPAQ,B00HHYHVKY,2.0
A3IH01AUDZ0LR4,B007R5YDYA,3.0
A3KRK7CMVTAM2Y,B0074ANHJ0,5.0
A5SP44QJ7KQ2P,B001UL3HLC,5.0
A2YK4331YZ6U18,B005QF6APS,5.0
AZTTFY29ACB5Q,B00CPIF4G0,1.0
AAH5H5H80WFHS,B004QK7HI8,5.0
A2B8DKKQMKCHU9,B000BKJZ9Q,5.0
AKOMF54BIVTQ0,B0000AE66S,5.0
A3LQS3W78H6UEO,B000HI4VHI,4.0
AF84NNE27Y70A,B009ZLSING,5.0
A2HO4N3AK3JPES,B002Q0W816,5.0
A2VJBUA1JTEIZU,B00081A2KY,5.0
A2JLDER5UES1Q3,B00004R8VE,4.0
A1B4JKZOPUPC45,B001M7GU8Q,4.0
AQHFA7PVUVV5L,B007NNAM78,5.0
A2XKKP1O8MK99R,B0030F5ND6,4.0
A2KAMKAL3VD246,B0058RECO0,5.0
A19CQDHVL2K16N,B00E4KLY34,5.0
AEQJODURSYUMA,B00286Q7WO,5.0
ACPGIQJ6FGI9S,B000YJBL78,5.0
A10TH2IY6OG7OU,B000BP50AY,4.0
A23A50CA4HFP6O,B000EXRSWG,1.0
A1I35XSETAMFPG,B001T6K7G6,4.0
A2RRYDCPJ4T8OV,B00000J1V5,5.0
A1DDKOIO8B5RHO,B003M0NURK,5.0
AZ1LXA2IYTL68,B0043M9AU2,4.0
A3P0RGKZY93054,B0002MQGKY,5.0
A1M7KOCC9KMRVF,B005D5M136,2.0
A32HSNCNPRUMTR,B0043EV20Q,4.0
A2830FG65LOK6S,B000UE50O2,4.0
A379K01HJKT7PY,B008UHK3KM,1.0
APJWVRG1AXS0Q,B008THTOKS,5.0
A2B1YMG9L25PQE,B0048IATQ0,3.0
A2W5TLOZYI1MB5,B0017JY5FE,5.0
A1L2DDWJPHPQWZ,B0012YEGLC,5.0
A1AVFXU0VWYP69,B001TH7GUU,5.0
AZE8JRLVUSZTS,B009WSCW4S,2.0
A2AINHXVKWS7PS,B00HODL7ZI,5.0
A2B69YAMYTA2PM,B004QKM5MG,1.0
A334BE8JNZUVN4,B005HL4Z5S,1.0
A350VURLW1OINC,B0093XAV4U,5.0
A1QRZL2Z6UDTUZ,B0002BEUYO,5.0
A21LYW13P9JRM9,B000PH2E3E,5.0
A31IALWRSUXGX5,B007WAWHD4,5.0
A1MBXO55Q7OVKW,B003ZUIHY8,5.0
A2RUBUIMI8ZV1E,B004A81PJI,5.0
A20ETYDYHBS65I,B003WEFHFO,5.0
A28L4I2A6KB3J7,B005HMKKH4,5.0
AKYO8LGIFUH1K,B00292BUT2,4.0
A2Y1XMBEES6H5O,B002VWJY7U,4.0
A3Q2E670UWFRGP,B00AIVIDT6,1.0
AZ7L1RDL3L8JL,B006DUJ9NA,4.0
A2C2EZHWXC5JBH,B007LV2U5Y,5.0
A2WWU0SOOVK8AE,B000S5Q9CA,5.0
A1D8CP5R7JTOQJ,B0089VO7MY,2.0
